"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","FEC_PROMULGACION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Decreto Concejo Municipal",68501,2025,"Declarase de interés municipal la realización del 44 COngreso de la Sociedad Argentina de Neurología Infantil-Sani 2025.","16/10/2025","28/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257309"
"Decreto Concejo Municipal",68498,2025,"Otorgase un Diploma de Honor a las y los voluntariados que participaron en la Organización de los Juegos Argentinos de Alto Rendimiento (JADAR), celebrados en la ciudad de Rosario del 9 al 14 de septiembre 2025.","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255038"
"Decreto Concejo Municipal",68496,2025,"Declarase de Interés Municipal la realización de los XV Juegos Argentinos y XI Juegos Latinoamericanos de pacientes transplantados-v Encuentro Argentino y I Latinoamericano TX Rosario 2025 a desarrollarse del 30/10/25 al 2/11/25.","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254667"
"Decreto Concejo Municipal",68495,2025,"Declarase de Interés Municipal la Campaña de responsabilidad social empresaria en favor del voluntariado del Hospital de Niños Victor J. Vilela que se desarrollara en el marco del Lanka Fashion show.","19/10/2025","31/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253591"
"Decreto Concejo Municipal",68494,2025,"Otorgase Diploma de Honor a Miguel Angel Luna, Mabel Boco y otros, en reconocimiento a su dedicación al fisicoculturismo, las distinciones deportivas obtenidas y su labor en la promoción del fisicoculturismo en Rosario.","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254150"
"Decreto Concejo Municipal",68487,2025,"Declarase de Interés Municipal el Torneo Ciudad de Rosario Fisicoculturismo y Fitness que tendrá su 9 Edición el próximo 18 de octubre de 2025.","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254148"
"Decreto Concejo Municipal",68485,2025,"Declarase de interés municipal la jornada de concientización y prevención del cáncer  de mama ""octubre rosa"" a realizarse el día 20 de Octubre en el museo municipal de bellas artes.","16/10/2025","28/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257308"
"Decreto Concejo Municipal",68470,2025,"Declarase de Interés Municipal el Aniversario por los 119 Años del Club Atlético Central Córdoba.","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254147"
"Decreto Concejo Municipal",68469,2025,"Otorgase Diploma de Honor a las jugadoras del Club Deportivo y Social Lux.","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254151"
"Decreto Concejo Municipal",68464,2025,"Declarase de Interés Municipal la realización durante el mes de octubre del corriente año del IV Encuentro de Amistades ""Nada Sin Nosotres"".","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254146"
"Decreto Concejo Municipal",68462,2025,"Declarase de interés municipal la campaña de difusión a realizarse por la Asociación Civil NAR-ANON, en el Transporte Urbano de Pasajeros","16/10/2025","27/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254121"
"Decreto Concejo Municipal",68455,2025,"EXPTE. N° 35421-C-25. SE ENCOMIENDA AL D.E.M. ESTUDIE LA FACTIBILIDAD DE CONSIDERAR ASPECTOS DE LA PROPUESTA REALIZADA POR LA PRESIDENTA DE PROTECTORA ROSARINA, CINTIA DIMONACO.","16/10/2025","23/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254759"
"Decreto Concejo Municipal",68409,2025,"Declarase de Interés Municipal la Regata del Tricentenario, que se llevara a cabo el día  18 de octubre, organizada por el Club de Velas Rosario.","16/10/2025","24/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254145"
"Decreto Concejo Municipal",68406,2025,"Interés Municipal. Jornada sobre Discapacidad. Presentación Fundación Sin Diferencias.","16/10/2025","27/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253600"
"Decreto Concejo Municipal",68405,2025,"EXPTE. N° 33614-C-25. DECLARACION DE INT. MUNIC. AL 1° CONGRESO DE GERIATRIA Y GERONTOLOGIA DE LA CIUDAD DE ROSARIO, A DESARROLLARSE EL 6 Y 7/11/25 EN EL CIRCULO MEDICO ROSARIO.","02/10/2025","15/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253549"
"Decreto Concejo Municipal",68400,2025,"Declarase de Interés Municipal al acto en conmemoración por el dia del Mutualismo.","02/10/2025","17/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252795"
"Decreto Concejo Municipal",68399,2025,"Declarase de Interés Municipal el 11 Encuentro Nacional de Estudiantes de Educación Física a celebrarse del 3 al 5 de octubre de 2025 en la ciudad de Rosario.","02/10/2025","13/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253782"
"Decreto Concejo Municipal",68398,2025,"Declarase de Interés Municipal el XI Congreso GITEP 2025 que se realizara en el Centro de Eventos y Convenciones Metroppolitano de la ciudad de Rosario los días 16 y 17 de octubre del presente año.","02/10/2025","17/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252793"
"Decreto Concejo Municipal",68394,2025,"Declarase de interés municipal a las actividades de promoción y visualización previstas en el marco del 5/10/2025 ""Día Municipal de las Personas con FLAP (Fisura Labio Alveolo Palatina)"".","02/10/2025","13/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254177"
"Decreto Concejo Municipal",68389,2025,"Declarase de interés municipal la realización de la ""II Olimpiadas de Psicología y Salud Mental"" que se desarrollará en la facultad de Psicología a partir del 15 de septiembre hasta el 10 de octubre.","02/10/2025","13/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254175"
"Decreto Concejo Municipal",68388,2025,"Declárese Interés Municipal la presentación del informe ""Paz para quién"".","02/10/2025","23/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254403"
"Decreto Concejo Municipal",68387,2025,"Interés Municipal.  Conversatorio sobre Juicios por Jurados. 9, 16 y 23 de octubre/2025. Instituto de Litigación Oral del Colegio de Abogados de Rosario. Declaración.","02/10/2025","23/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253090"
"Decreto Concejo Municipal",68384,2025,"Declarase deportista distinguido de la ciudad de Rosario a Ricardo Vincenzetti.","02/10/2025","13/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253783"
"Decreto Concejo Municipal",68381,2025,"Declárese de interés municipal el Torneo nacional de Rugby M15 ""Alexander Grant""","02/10/2025","13/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253613"
"Decreto Concejo Municipal",68379,2025,"Declarase deportista distinguido de la ciudad de Rosario a todos los jugadores rosarinos que integraron la Selección Nacional de Rugby ""Los Pumas"" desde la histórica gira de 1965.","02/10/2025","13/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253786"
"Decreto Concejo Municipal",68373,2025,"Declarase de Interés Municipal la Segunda Edición del Seven Rosa Rosario que se realizara los días 11 y 12 de octubre del corriente año en el Hipódromo de la ciudad de Rosario.","02/10/2025","13/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253781"
"Decreto Concejo Municipal",68371,2025,"Interés Municipal. Congreso Internacional de Mediación, organizado por el Centro de Estudios en Métodos Adecuados de Administración de Conflictos del Colegio de Abogados de Rosario. 1, 2 y 3 de Octubre/2025. Declaración.","02/10/2025","23/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253089"
"Decreto Concejo Municipal",68360,2025,"Declarase atleta distinguido de la ciudad de Rosario a Juan Domingo Gorosito, en reconocimiento a su destacada trayectoria como maratonista premiado por Torneos Nacionales.","02/10/2025","17/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253785"
"Decreto Concejo Municipal",68359,2025,"Declarase de Interés Municipal al Grupo de Corredores Rosario Calleypista, en reconocimiento a su destacada trayectoria como grupo de entrenamiento para deportistas de alta competencia.","02/10/2025","17/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253784"
"Decreto Concejo Municipal",68356,2025,"Declarase médico pediatra distinguido de la Ciudad de Rosario al Dr. Eduardo Ferrari Del Sel en reconocimiento a su excepcional trayectoria.","02/10/2025","11/02/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257579"
"Decreto Concejo Municipal",68354,2025,"Declarase de interés municipal la maestría de Salud Pública del Centro de Estudios Interdisciplinarios de la Universidad Nacional de Rosario.","02/10/2025","11/02/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257573"
"Decreto Concejo Municipal",68353,2025,"Declarase de interés municipal el 2do Congreso Internacional de Fitness Acuático que se realizada en el polideportivo 9 de julio los días 11 y 12 de octubre.","02/10/2025","17/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253614"
"Decreto Concejo Municipal",68348,2025,"Otorgase de honor al señor Marcelo Botta, reconocido entrenador de boxeo de rosario.","02/10/2025","17/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253612"
"Decreto Concejo Municipal",68308,2025,"Encomiendase estudie la factibilidad de instalar luminarias LED antivandalica en calles Labarden, Ottone, Angelis y J.B. Justo","02/10/2025","20/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253275"
"Decreto Concejo Municipal",68283,2025,"Interés Municipal. Pre Encuentro Regional Rosario, camino a Corrientes 2025. Declaración.","18/09/2025","29/09/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253219"
"Decreto Concejo Municipal",68282,2025,"Interés Municipal. Actividades. Semana del Orgullo y 19º Marcha del Orgullo. Declaración.","18/09/2025","29/09/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253221"
"Decreto Concejo Municipal",68272,2025,"Declarase de interés municipal el curso de Tenatoestetica y Tanatopraxia organizado por Caramuto Rosario, que se desarrollará del 22 al 26 de septiembre del 2025","18/09/2025","29/09/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252573"
"Decreto Concejo Municipal",68271,2025,"Declarase de interés municipal los festejos por el 125 Aniversario del Jockey Club de Rosario.","18/09/2025","01/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252883"
"Decreto Concejo Municipal",68269,2025,"Declarase de Interés Municipal la realización el evento al Weekend Rosario 2025, que tendrá lugar los días 26, 27 y 29 de septiembre del corriente año en la fluvial.","18/09/2025","09/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252540"
"Decreto Concejo Municipal",68268,2025,"Declarase deportista distinguido de la ciudad de Rosario a Tomas Eduardo Alonso.","18/09/2025","01/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252880"
"Decreto Concejo Municipal",68266,2025,"Declarase de interés municipal el XV Simposio de Hipertensión Arterial del Litoral y el III Congreso Nacional de Hipertensión Arterial de Rosario.","18/09/2025","29/09/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252572"
"Decreto Concejo Municipal",68264,2025,"Declarese de Interés Municipal la jornada de ""Ambiente y justicia social"", llevada a cabo por el Instituto de Formación Política y Escuela de Gobierno Juan Domingo Perón de Santa Fe","18/09/2025","01/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252834"
"Decreto Concejo Municipal",68261,2025,"Declarase de interés municipal el evento deportivo que incluye el 61 Torneo Abierto del Jockey Club de Rosario y el 28 Torneo Internacional por equipos.","18/09/2025","01/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252881"
"Decreto Concejo Municipal",68241,2025,"Declarase de interés municipal el Torneo Argentino de Padel categorías Ladys y Veteranos.","18/09/2025","01/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252882"
"Decreto Concejo Municipal",68239,2025,"Declarase de Interés Municipal la realización de Confiar 2025 Segunda Edición, conferencia de Inteligencia artificial de Rosario, bajo el lema ""Transformación Jurídica y Empresarial en la Era de la Inteligencia Artificial""","18/09/2025","09/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252533"
"Decreto Concejo Municipal",68238,2025,"Declarase médica distinguida de la ciudad de Rosario a la Dra. Patricia R. Perfumo en reconocimiento a su sobresaliente trayectoria profesional.","18/09/2025","02/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=254174"
"Decreto Concejo Municipal",68235,2025,"Declarase de Interés Municipal la 10 edición de las Nasa Space APPS Challenge 2025 a realizarse el día 4 y 5 de octubre en el Polo Tecnológico de Rosario.","18/09/2025","09/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253588"
"Decreto Concejo Municipal",68230,2025,"Declarese de interés Municipal la plantacion de ""12 arboles por 12 escritores. Un arbol por cada historia nace""","18/09/2025","03/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253670"
"Decreto Concejo Municipal",68227,2025,"Declarase médico distinguido de la Ciudad de Rosario al Dr. Raúl D. Francisquelo por su larga trayectoria y vasta experiencia en el campo de la cirugía.","18/09/2025","11/02/2026",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=257572"
"Decreto Concejo Municipal",68224,2025,"EXPTE. N° 32606-C-25. DECLARACION DE INT. MUNIC. A LAS JORNADAS ""CO CREANDO FUTUROS, ESTRATEGIAS DE CUIDADO PARA LAS INFANCIAS Y LA ADOPCION COMO RESTITUCION DE DERECHOS"", A REALIZARSE EL 07/11/25 EN LA BOLSA DE COMERCIO.","18/09/2025","02/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=253548"
"Decreto Concejo Municipal",68157,2025,"Interés Municipal. Celebración por una Jubilación digna. Declaración.","18/09/2025","15/10/2025",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=252931"
